Cluster ID,confidence_score,Id,product,seller name,quantity,price,price1,price2,territory,lastcolumn 
1098,0.565213495089273,5063,Acme® Design Stainless Steel Bent Scissors,Michael Oakman,25828,-65.8,6.84,4.42,Manitoba,"Scissors, Rulers and Trimmers"
71,0.565213495089273,5064,Xerox 217,Gary McGarr,26176,-66.87,6.48,8.19,Manitoba,Paper
23,0.565213495089273,5065,1726 Digital Answering Machine,Gary McGarr,26176,34.01,20.99,4.81,Manitoba,Telephones and Communication
597,0.565213495089273,5066,Avery 487,Henry Goldwyn,26337,60.29,3.69,0.5,Manitoba,Labels
347,0.565213495089273,5067,Park Ridge™ Embossed Executive Business Envelopes,Thais Sissman,26503,297.23,15.57,1.39,Manitoba,Envelopes
436,0.565213495089273,5068,12-1/2 Diameter Round Wall Clock,Thais Sissman,26503,58.69,19.98,10.49,Manitoba,Office Furnishings
789,0.565213495089273,5069,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",Troy Blackwell,26657,333.17,40.98,7.47,Manitoba,Binders and Binder Accessories
951,0.565213495089273,5070,Xerox 1937,Jamie Frazer,26787,434.71,48.04,5.79,Manitoba,Paper
686,0.565213495089273,5071,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,Mick Crebagga,26919,763.32,300.65,24.49,Manitoba,Appliances
448,0.565213495089273,5072,Xerox 1961,Mick Crebagga,26919,-151.55,4.98,7.54,Manitoba,Paper
1174,0.565213495089273,5073,"Post-it® “Important Message” Note Pad, Neon Colors, 50 Sheets/Pad",Mick Crebagga,26945,77.33,7.28,1.77,Manitoba,Paper
339,0.565213495089273,5074,Avery Durable Binders,Joseph Airdo,27364,4.37,2.88,1.49,Manitoba,Binders and Binder Accessories
204,0.565213495089273,5075,StarTAC 7760,Joseph Airdo,27364,201.73,65.99,3.99,Manitoba,Telephones and Communication
767,0.565213495089273,5076,SAFCO Folding Chair Trolley,Evan Bailliet,27460,-1.68,128.24,12.65,Manitoba,Chairs & Chairmats
561,0.565213495089273,5077,"Imation 3.5"" DS/HD IBM Formatted Diskettes, 10/Pack",Evan Bailliet,27460,-102.16,5.98,4.38,Manitoba,Computer Peripherals
1211,0.565213495089273,5078,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,Tracy Collins,27717,-93.67,3.75,7.5,Manitoba,Labels
223,0.565213495089273,5079,Canon PC1080F Personal Copier,Roy Skaria,27778,-735.97,599.99,24.49,Manitoba,Copiers and Fax
954,0.565213495089273,5080,Accessory32,Irene Maddox,27936,405.16,55.99,1.25,Manitoba,Telephones and Communication
880,0.565213495089273,5081,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",Meg Tillman,28228,8.46,60.98,19.99,Manitoba,Envelopes
665,0.565213495089273,5082,Micro Innovations 104 Keyboard,Thea Hudgings,28259,-92.1,10.97,6.5,Manitoba,Computer Peripherals
319,0.565213495089273,5083,"Tenex Personal Project File with Scoop Front Design, Black",Rachel Payne,28419,-5.28,13.48,4.51,Manitoba,Storage & Organization
982,0.565213495089273,5084,Gyration RF Keyboard,Tanja Norvell,28614,2992.8,159.99,5.5,Manitoba,Computer Peripherals
786,0.565213495089273,5085,"Wirebound Message Book, 4 per Page",Craig Molinari,28741,21.51,5.43,0.95,Manitoba,Paper
297,0.565213495089273,5086,Fiskars® Softgrip Scissors,Craig Molinari,28741,-10.34,10.98,3.37,Manitoba,"Scissors, Rulers and Trimmers"
1168,0.565213495089273,5087,Verbatim 4.7GB DVD-R,Mike Gockenbach,28769,-31.24,33.29,1.99,Manitoba,Computer Peripherals
723,0.565213495089273,5088,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,Nora Pelletier,28928,-49.34,59.98,3.99,Manitoba,Appliances
945,0.565213495089273,5089,Hayes Optima 56K V.90 Internal Voice Modem,Nora Pelletier,28928,729.06,256.99,11.25,Manitoba,Computer Peripherals
834,0.565213495089273,5090,Accessory17,Nora Pelletier,28928,-135.86,35.99,5,Manitoba,Telephones and Communication
321,0.565213495089273,5091,Xerox 200,Valerie Takahito,29058,-101.5,6.48,6.35,Manitoba,Paper
1028,0.565213495089273,5092,"Quartet Omega® Colored Chalk, 12/Pack",Valerie Takahito,29058,42.8,5.84,1,Manitoba,Pens & Art Supplies
1142,0.565213495089273,5093,2300 Heavy-Duty Transfer File Systems by Perma,Valerie Takahito,29058,-74.64,24.98,8.79,Manitoba,Storage & Organization
1141,0.565213495089273,5094,Prang Dustless Chalk Sticks,Thea Hudgings,29127,-0.81,1.68,1,Manitoba,Pens & Art Supplies
161,0.565213495089273,5095,Hon 94000 Series Round Tables,Penelope Sewall,29191,-650.11,296.18,54.12,Manitoba,Tables
399,0.565213495089273,5096,SAFCO Arco Folding Chair,Joy Daniels,29249,454.26,276.2,24.49,Manitoba,Chairs & Chairmats
278,0.565213495089273,5097,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",Joy Daniels,29249,125.65,6.35,1.02,Manitoba,Paper
562,0.565213495089273,5098,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",Tanja Norvell,29347,221.09,40.99,19.99,Manitoba,Paper
911,0.565213495089273,5099,Accessory25,Russell D'Ascenzo,29478,19.61,20.99,0.99,Manitoba,Telephones and Communication
1062,0.565213495089273,5100,Self-Adhesive Removable Labels,Ryan Crowe,29991,48.93,3.15,0.49,Manitoba,Labels
1072,0.565213495089273,5101,"Ampad® Evidence® Wirebond Steno Books, 6"" x 9""",Meg Tillman,30853,-85.17,2.18,7.09,Manitoba,Paper
666,0.565213495089273,5102,Fellowes Staxonsteel® Drawer Files,Linda Southworth,30886,534.29,193.17,19.99,Manitoba,Storage & Organization
566,0.565213495089273,5103,Hon Every-Day® Chair Series Swivel Task Chairs,Tracy Zic,31042,192.31,120.98,30,Manitoba,Chairs & Chairmats
172,0.565213495089273,5104,Prang Drawing Pencil Set,Tracy Zic,31042,-6.04,2.78,1.2,Manitoba,Pens & Art Supplies
840,0.565213495089273,5105,Sharp EL500L Fraction Calculator,Evan Bailliet,31078,-36.77,13.99,7.51,Manitoba,Office Machines
1075,0.565213495089273,5106,Advantus Panel Wall Certificate Holder - 8.5x11,Gary McGarr,31493,46.74,12.2,6.02,Manitoba,Office Furnishings
511,0.565213495089273,5107,Luxo Adjustable Task Clamp Lamp,Jill Fjeld,31555,572.26,88.84,20.79,Manitoba,Office Furnishings
801,0.565213495089273,5108,Lexmark Z55se Color Inkjet Printer,Jill Fjeld,31555,-153.31,90.97,28,Manitoba,Office Machines
139,0.565213495089273,5109,Xerox 210,Rachel Payne,31744,-43.48,6.48,7.37,Manitoba,Paper
998,0.565213495089273,5110,"Maxell Pro 80 Minute CD-R, 10/Pack",Joy Daniels,31842,-18.84,17.48,1.99,Manitoba,Computer Peripherals
904,0.565213495089273,5111,Accessory27,Craig Molinari,31910,-190.03,35.99,5,Manitoba,Telephones and Communication
460,0.565213495089273,5112,Xerox 1993,Gene McClure,32069,-102.24,6.48,9.68,Manitoba,Paper
320,0.565213495089273,5113,Belkin 6 Outlet Metallic Surge Strip,Jill Stevenson,32519,-23.82,10.89,4.5,Manitoba,Appliances
8,0.565213495089273,5114,Microsoft Internet Keyboard,Rick Bensley,32647,-56.83,20.97,4,Manitoba,Computer Peripherals
366,0.565213495089273,5115,Bretford CR4500 Series Slim Rectangular Table,Rick Bensley,32647,348.84,348.21,84.84,Manitoba,Tables
676,0.565213495089273,5116,Epson LQ-570e Dot Matrix Printer,Steven Cartwright,32966,-668.06,270.97,28.06,Manitoba,Office Machines
416,0.565213495089273,5117,Sanford Pocket Accent® Highlighters,Steven Cartwright,32966,-13.4,1.6,1.29,Manitoba,Pens & Art Supplies
727,0.565213495089273,5118,Newell® 3-Hole Punched Plastic Slotted Magazine Holders for Binders,Eric Hoffmann,33218,-84.08,4.57,5.42,Manitoba,Binders and Binder Accessories
1212,0.5652135,5119,Contemporary Wood/Metal Frame,Eric Hoffmann,33218,53.67,16.16,7.74,Manitoba,Office Furnishings
636,0.565213495089273,5120,Recycled Eldon Regeneration Jumbo File,Michael Oakman,33285,-23.29,12.28,6.13,Manitoba,Storage & Organization
1195,0.565213495089273,5121,Xerox 231,Penelope Sewall,33479,-31.27,6.48,5.11,Manitoba,Paper
692,0.565213495089273,5122,Newell 310,Mick Crebagga,33537,-1.97,1.76,0.7,Manitoba,Pens & Art Supplies
484,0.565213495089273,5123,Accessory39,Mick Crebagga,33537,-105.09,20.99,3.3,Manitoba,Telephones and Communication
48,0.565213495089273,5124,Coloredge Poster Frame,Matthew Clasen,33569,45.83,14.2,5.3,Manitoba,Office Furnishings
332,0.565213495089273,5125,"Master Caster Door Stop, Brown",Steven Ward,33571,-2.55,5.08,2.03,Manitoba,Office Furnishings
470,0.565213495089273,5126,Advantus Panel Wall Acrylic Frame,Michael Oakman,33637,-61.36,5.47,5.26,Manitoba,Office Furnishings
1145,0.565213495089273,5127,Newell 325,Mick Crebagga,33670,24.21,4.13,1.23,Manitoba,Pens & Art Supplies
523,0.565213495089273,5128,Newell 35,Mick Crebagga,33670,-16.58,3.28,5,Manitoba,Pens & Art Supplies
1097,0.565213495089273,5129,Ultra Door Push Plate,Ryan Crowe,33794,-17.91,4.91,3.05,Manitoba,Office Furnishings
619,0.565213495089273,5130,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",Troy Blackwell,33857,28.87,7.04,2.17,Manitoba,Paper
404,0.565213495089273,5131,Barrel Sharpener,Joy Daniels,34400,-71.52,3.57,4.17,Manitoba,Pens & Art Supplies
1123,0.565213495089273,5132,5170,Joy Daniels,34400,89.89,65.99,4.2,Manitoba,Telephones and Communication
51,0.565213495089273,5133,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,Rachel Payne,34407,220.99,35.89,14.72,Manitoba,Envelopes
33,0.565213495089273,5134,Avery 485,Nora Pelletier,34432,114.1,12.53,0.5,Manitoba,Labels
284,0.565213495089273,5135,"Hot File® 7-Pocket, Floor Stand",Nora Pelletier,34432,-129.97,178.47,19.99,Manitoba,Storage & Organization
448,0.565213495089273,5136,Xerox 1961,Thomas Brumley,34497,-174.18,4.98,7.54,Manitoba,Paper
1154,0.565213495089273,5137,Xerox 1991,Thomas Brumley,34497,117.73,22.84,8.18,Manitoba,Paper
777,0.565213495089273,5138,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Phillip Flathmann,34498,10.8,8.74,1.39,Manitoba,Envelopes
50,0.565213495089273,5139,Computer Printout Paper with Letter-Trim Perforations,Phillip Flathmann,34498,-23.2,18.97,9.03,Manitoba,Paper
319,0.565213495089273,5140,"Tenex Personal Project File with Scoop Front Design, Black",Darrin Martin,35045,-10.33,13.48,4.51,Manitoba,Storage & Organization
181,0.565213495089273,5141,Surelock™ Post Binders,Sean Braxton,35265,8.43,30.56,2.99,Manitoba,Binders and Binder Accessories
659,0.565213495089273,5142,"Metal Folding Chairs, Beige, 4/Carton",Sean Braxton,35265,-112.88,33.94,19.19,Manitoba,Chairs & Chairmats
402,0.565213495089273,5143,"Sharp EL501VB Scientific Calculator, Battery Operated, 10-Digit Display, Hard Case",Sean Braxton,35265,-28.14,9.49,5.76,Manitoba,Office Machines
975,0.565213495089273,5144,Avery Non-Stick Binders,Julie Kriz,35461,3.5,4.49,1.49,Manitoba,Binders and Binder Accessories
397,0.565213495089273,5145,"*Staples* vLetter Openers, 2/Pack",Julie Kriz,35461,-25.99,3.68,1.32,Manitoba,"Scissors, Rulers and Trimmers"
312,0.565213495089273,5146,US Robotics 56K V.92 External Faxmodem,Ryan Crowe,35590,-263.95,99.99,19.99,Manitoba,Computer Peripherals
979,0.565213495089273,5147,Nu-Dell Executive Frame,Gary Hwang,35687,115.24,12.64,4.98,Manitoba,Office Furnishings
1071,0.565213495089273,5148,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",Gene McClure,35776,32.68,12.97,1.49,Manitoba,Binders and Binder Accessories
155,0.565213495089273,5149,"Advantus Push Pins, Aluminum Head",Gene McClure,35776,-32.15,5.81,3.37,Manitoba,Rubber Bands
766,0.565213495089273,5150,GBC DocuBind P100 Manual Binding Machine,Julie Kriz,35782,2097.1,165.98,19.99,Manitoba,Binders and Binder Accessories
1119,0.565213495089273,5151,Balt Solid Wood Rectangular Table,Julie Kriz,35782,-450.1,105.49,41.64,Manitoba,Tables
787,0.565213495089273,5152,Hoover WindTunnel™ Plus Canister Vacuum,Tracy Collins,35813,2347.18,363.25,19.99,Manitoba,Appliances
754,0.565213495089273,5153,"Master Giant Foot® Doorstop, Safety Yellow",Tracy Collins,35813,-9.81,7.59,4,Manitoba,Office Furnishings
94,0.565213495089273,5154,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",Linda Southworth,36003,-115.35,4.91,5.68,Manitoba,Binders and Binder Accessories
594,0.565213495089273,5155,Xerox Blank Computer Paper,Linda Southworth,36003,349.82,19.98,5.77,Manitoba,Paper
1201,0.565213495089273,5156,Eldon® 500 Class™ Desk Accessories,Gene McClure,36102,36.39,12.07,6.2,Manitoba,Office Furnishings
181,0.565213495089273,5157,Surelock™ Post Binders,Nora Pelletier,36295,68.1,30.56,2.99,Manitoba,Binders and Binder Accessories
41,0.565213495089273,5158,Logitech Access Keyboard,Maurice Satty,36323,-48.88,15.98,6.5,Manitoba,Computer Peripherals
787,0.565213495089273,5159,Hoover WindTunnel™ Plus Canister Vacuum,Henia Zydlo,36354,889.31,363.25,19.99,Manitoba,Appliances
625,0.565213495089273,5160,Hon 4700 Series Mobuis™ Mid-Back Task Chairs with Adjustable Arms,Sean Braxton,36512,1099.29,355.98,58.92,Manitoba,Chairs & Chairmats
667,0.565213495089273,5161,Telescoping Adjustable Floor Lamp,Sean Braxton,36512,41.98,19.99,11.17,Manitoba,Office Furnishings
1199,0.565213495089273,5162,"File Shuttle II and Handi-File, Black",Troy Blackwell,36932,92.34,33.89,5.1,Manitoba,Storage & Organization
998,0.565213495089273,5163,"Maxell Pro 80 Minute CD-R, 10/Pack",Tracy Collins,37025,207.3,17.48,1.99,Manitoba,Computer Peripherals
705,0.565213495089273,5164,Canon PC1060 Personal Laser Copier,Julie Kriz,37124,241.3,699.99,24.49,Manitoba,Copiers and Fax
770,0.565213495089273,5165,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",Valerie Dominguez,37696,-20.23,3.81,5.44,Manitoba,Binders and Binder Accessories
110,0.565213495089273,5166,EcoTones® Memo Sheets,Valerie Dominguez,37696,51.29,4,1.3,Manitoba,Paper
319,0.565213495089273,5167,"Tenex Personal Project File with Scoop Front Design, Black",Linda Southworth,37702,26.44,13.48,4.51,Manitoba,Storage & Organization
948,0.565213495089273,5168,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",Michael Oakman,37794,10.29,9.48,7.29,Manitoba,Office Furnishings
666,0.565213495089273,5169,Fellowes Staxonsteel® Drawer Files,Michael Oakman,37794,781.03,193.17,19.99,Manitoba,Storage & Organization
1200,0.5652135,5170,Round Specialty Laser Printer Labels,Michael Moore,37987,137.47,12.53,0.49,Manitoba,Labels
371,0.565213495089273,5171,Bevis Round Conference Table Top & Single Column Base,Michael Moore,37987,-270.85,146.34,43.75,Manitoba,Tables
210,0.565213495089273,5172,"Fellowes Smart Surge Ten-Outlet Protector, Platinum",Tanja Norvell,38340,684.9,60.22,3.5,Manitoba,Appliances
1241,1.0,5173,Avery 516,Russell Applegate,38528,22.62,7.31,0.5,Manitoba,Labels
1106,0.565213495089273,5174,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",Thomas Brumley,38786,-21.39,23.99,15.68,Manitoba,Office Furnishings
430,0.565213495089273,5175,Avery Hanging File Binders,Eric Barreto,38852,38.08,5.98,1.49,Manitoba,Binders and Binder Accessories
28,0.565213495089273,5176,"Global High-Back Leather Tilter, Burgundy",Nick Radford,39008,-1177.14,122.99,70.2,Manitoba,Chairs & Chairmats
602,0.565213495089273,5177,Fellowes Black Plastic Comb Bindings,Gene McClure,39331,-126.05,5.81,8.49,Manitoba,Binders and Binder Accessories
827,0.565213495089273,5178,GBC Imprintable Covers,Sanjit Engle,39399,23.3,10.98,5.14,Manitoba,Binders and Binder Accessories
678,0.565213495089273,5179,Fellowes PB300 Plastic Comb Binding Machine,Jill Stevenson,39876,7050.33,387.99,19.99,Manitoba,Binders and Binder Accessories
673,0.565213495089273,5180,Poly Designer Cover & Back,Jill Stevenson,39876,233.6,18.99,5.23,Manitoba,Binders and Binder Accessories
25,0.565213495089273,5181,Bevis 36 x 72 Conference Tables,Jill Stevenson,39876,-593.23,124.49,51.94,Manitoba,Tables
344,0.565213495089273,5182,Epson DFX-8500 Dot Matrix Printer,Michael Oakman,40032,-217.47,2550.14,29.7,Manitoba,Office Machines
944,0.565213495089273,5183,Southworth 25% Cotton Linen-Finish Paper & Envelopes,Evan Bailliet,40261,-172.17,9.06,9.86,Manitoba,Paper
1242,1.0,5184,Newell 332,Evan Bailliet,40261,0.51,2.94,1.05,Manitoba,Pens & Art Supplies
703,0.565213495089273,5185,Avery 494,Nora Pelletier,40706,45.1,2.61,0.5,Manitoba,Labels
795,0.565213495089273,5186,Sanford Liquid Accent Highlighters,Toby Knight,40708,19.59,6.68,1.5,Manitoba,Pens & Art Supplies
381,0.565213495089273,5187,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",Nick Radford,40964,-206.05,6.84,8.37,Manitoba,"Scissors, Rulers and Trimmers"
596,0.565213495089273,5188,Satellite Sectional Post Binders,Phillip Flathmann,42243,809.74,43.41,2.99,Manitoba,Binders and Binder Accessories
455,0.565213495089273,5189,"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack",Phillip Flathmann,42243,-35.75,7.35,5.96,Manitoba,Paper
331,0.565213495089273,5190,Canon PC940 Copier,Denny Joy,42437,7752.01,449.99,49,Manitoba,Copiers and Fax
352,0.565213495089273,5191,Boston 1730 StandUp Electric Pencil Sharpener,Denny Joy,42437,-31.37,21.38,8.99,Manitoba,Pens & Art Supplies
242,0.565213495089273,5192,"Staples #10 Laser & Inkjet Envelopes, 4 1/8"" x 9 1/2"", 100/Box",Tracy Collins,42887,-11.43,9.78,5.76,Manitoba,Envelopes
352,0.565213495089273,5193,Boston 1730 StandUp Electric Pencil Sharpener,Tracy Collins,42887,-45.65,21.38,8.99,Manitoba,Pens & Art Supplies
950,0.565213495089273,5194,Bevis Rectangular Conference Tables,Tracy Collins,42887,-251.41,145.98,51.92,Manitoba,Tables
367,0.565213495089273,5195,"Dual Level, Single-Width Filing Carts",Linda Southworth,43137,1816.71,155.06,7.07,Manitoba,Storage & Organization
1102,0.565213495089273,5196,"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",Rachel Payne,43554,-5.46,3.6,2.2,Manitoba,Paper
101,0.565213495089273,5197,Wilson Jones DublLock® D-Ring Binders,Rick Bensley,43782,30.88,6.75,2.99,Manitoba,Binders and Binder Accessories
32,0.565213495089273,5198,TDK 4.7GB DVD-R,Michael Oakman,43904,111.74,10.01,1.99,Manitoba,Computer Peripherals
83,0.565213495089273,5199,Timeport L7089,Michael Oakman,43904,788.51,125.99,7.69,Manitoba,Telephones and Communication
318,0.565213495089273,5200,Keytronic French Keyboard,Valerie Dominguez,43906,174.8,73.98,14.52,Manitoba,Computer Peripherals
271,0.565213495089273,5201,Staples 1 Part Blank Computer Paper,Theresa Swint,44064,-213.49,11.34,11.25,Manitoba,Paper
327,0.565213495089273,5202,Boston 16765 Mini Stand Up Battery Pencil Sharpener,Theresa Swint,44064,-104.18,11.66,8.99,Manitoba,Pens & Art Supplies
1026,0.565213495089273,5203,"Sony MFD2HD Formatted Diskettes, 10/Pack",Natalie Webber,44224,-62.13,6.48,2.74,Manitoba,Computer Peripherals
930,0.565213495089273,5204,"Career Cubicle Clock, 8 1/4"", Black",Maribeth Schnelling,44325,-60.66,20.28,14.39,Manitoba,Office Furnishings
320,0.565213495089273,5205,Belkin 6 Outlet Metallic Surge Strip,Thais Sissman,44422,-6.1,10.89,4.5,Manitoba,Appliances
419,0.565213495089273,5206,"Cardinal Slant-D® Ring Binder, Heavy Gauge Vinyl",Thais Sissman,44422,56.78,8.69,2.99,Manitoba,Binders and Binder Accessories
130,0.565213495089273,5207,Accessory21,Thais Sissman,44422,32.31,20.99,0.99,Manitoba,Telephones and Communication
593,0.565213495089273,5208,Prismacolor Color Pencil Set,Michael Oakman,44609,126.49,19.84,4.1,Manitoba,Pens & Art Supplies
802,0.565213495089273,5209,Binder Clips by OIC,Michael Oakman,44609,12.65,1.48,0.7,Manitoba,Rubber Bands
129,0.565213495089273,5210,Staples Metal Binder Clips,Arthur Gainer,44935,27,2.62,0.8,Manitoba,Rubber Bands
802,0.565213495089273,5211,Binder Clips by OIC,Theresa Swint,45127,-1.29,1.48,0.7,Manitoba,Rubber Bands
237,0.565213495089273,5212,Acco 3-Hole Punch,Eric Barreto,45413,-73.57,4.38,6.21,Manitoba,Binders and Binder Accessories
285,0.565213495089273,5213,GBC VeloBinder Electric Binding Machine,Eric Barreto,45413,778.6,120.98,9.07,Manitoba,Binders and Binder Accessories
422,0.565213495089273,5214,"Wilson Jones 1"" Hanging DublLock® Ring Binders",Eric Barreto,45413,2.32,5.28,2.99,Manitoba,Binders and Binder Accessories
699,0.565213495089273,5215,Portable Personal File Box,Rick Bensley,45571,-7.24,12.21,4.81,Manitoba,Storage & Organization
222,0.565213495089273,5216,LX 788,Rick Bensley,45571,1417.23,155.99,8.99,Manitoba,Telephones and Communication
638,0.565213495089273,5217,Canon P1-DHIII Palm Printing Calculator,Rick Bensley,45571,-36.79,17.98,8.51,Manitoba,Office Machines
956,0.565213495089273,5218,Ames Color-File® Green Diamond Border X-ray Mailers,Eric Barreto,45575,1982.78,83.98,5.01,Manitoba,Envelopes
781,0.565213495089273,5219,Zoom V.92 V.44 PCI Internal Controllerless FaxModem,Rick Bensley,45794,145.54,39.99,10.25,Manitoba,Computer Peripherals
786,0.565213495089273,5220,"Wirebound Message Book, 4 per Page",Matthew Clasen,45860,24.25,5.43,0.95,Manitoba,Paper
964,0.565213495089273,5221,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",Theresa Swint,46021,-120.24,170.98,35.89,Manitoba,Bookcases
658,0.565213495089273,5222,GBC Standard Therm-A-Bind Covers,Mick Crebagga,46147,30.69,24.92,12.98,Manitoba,Binders and Binder Accessories
425,0.565213495089273,5223,"Wilson Jones Hanging View Binder, White, 1""",Mick Crebagga,46147,-87.01,7.1,6.05,Manitoba,Binders and Binder Accessories
806,0.565213495089273,5224,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",Mick Crebagga,46147,261.66,550.98,64.59,Manitoba,Tables
821,0.565213495089273,5225,DAX Natural Wood-Tone Poster Frame,Gary Hwang,46211,360.94,26.48,6.93,Manitoba,Office Furnishings
536,0.565213495089273,5226,Deflect-o Glass Clear Studded Chair Mats,Thea Hudgings,46241,356.48,62.18,10.84,Manitoba,Office Furnishings
134,0.565213495089273,5227,Novimex Fabric Task Chair,Arthur Gainer,46244,-247.25,60.98,30,Manitoba,Chairs & Chairmats
998,0.565213495089273,5228,"Maxell Pro 80 Minute CD-R, 10/Pack",Arthur Gainer,46244,-18.68,17.48,1.99,Manitoba,Computer Peripherals
1209,0.565213495089273,5229,"Avery® 3 1/2"" Diskette Storage Pages, 10/Pack",Sue Ann Reed,46305,-18.25,10.44,5.75,Manitoba,Binders and Binder Accessories
1017,0.565213495089273,5230,Ibico Laser Imprintable Binding System Covers,Tanja Norvell,46372,12.71,52.4,16.11,Manitoba,Binders and Binder Accessories
551,0.565213495089273,5231,Xerox 198,Tanja Norvell,46372,-81.33,4.98,8.33,Manitoba,Paper
658,0.565213495089273,5232,GBC Standard Therm-A-Bind Covers,Nora Pelletier,46656,-29.91,24.92,12.98,Manitoba,Binders and Binder Accessories
53,0.565213495089273,5233,GBC Plastic Binding Combs,Nick Radford,46721,-129.56,7.38,11.51,Manitoba,Binders and Binder Accessories
534,0.565213495089273,5234,Xerox 216,Nick Radford,46721,-133.12,6.48,7.91,Manitoba,Paper
595,0.565213495089273,5235,Fellowes Recycled Storage Drawers,Nick Radford,46721,71.56,111.03,8.64,Manitoba,Storage & Organization
1035,0.565213495089273,5236,Fellowes EZ Multi-Media Keyboard,Sean Braxton,46852,-117.31,34.98,7.53,Manitoba,Computer Peripherals
133,0.565213495089273,5237,"Maxell 3.5"" DS/HD IBM-Formatted Diskettes, 10/Pack",Sean Braxton,46852,-158.42,4.89,4.93,Manitoba,Computer Peripherals
1058,0.565213495089273,5238,"Imation 3.5"", RTS 247544 3M 3.5 DSDD, 10/Pack",Mick Crebagga,46949,-39.33,8.46,3.62,Manitoba,Computer Peripherals
49,0.565213495089273,5239,8890,Katherine Ducich,46951,284.59,115.99,5.92,Manitoba,Telephones and Communication
384,0.565213495089273,5240,"Bush Westfield Collection Bookcases, Fully Assembled",Mick Crebagga,47075,10.22,100.98,35.84,Manitoba,Bookcases
422,0.565213495089273,5241,"Wilson Jones 1"" Hanging DublLock® Ring Binders",Rick Bensley,47399,5.67,5.28,2.99,Manitoba,Binders and Binder Accessories
607,0.565213495089273,5242,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,Michael Moore,47493,-96.05,270.98,50,Manitoba,Chairs & Chairmats
34,0.565213495089273,5243,Xerox 195,Tom Zandusky,47777,-27.91,6.68,5.41,Manitoba,Paper
861,0.565213495089273,5244,Novimex Swivel Fabric Task Chair,Tanja Norvell,47844,-288.68,150.98,30,Manitoba,Chairs & Chairmats
157,0.565213495089273,5245,T60,Evan Bailliet,47941,33.19,95.99,4.9,Manitoba,Telephones and Communication
777,0.565213495089273,5246,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Henia Zydlo,48423,-172.32,8.74,8.29,Manitoba,Envelopes
447,0.565213495089273,5247,T39m,Tanja Norvell,48837,1231.89,155.99,3.9,Manitoba,Telephones and Communication
207,0.565213495089273,5248,Xerox 1894,Russell D'Ascenzo,48993,-37.04,6.48,6.22,Manitoba,Paper
1209,0.565213495089273,5249,"Avery® 3 1/2"" Diskette Storage Pages, 10/Pack",Mick Crebagga,49123,-22.53,10.44,5.75,Manitoba,Binders and Binder Accessories
113,0.565213495089273,5250,"80 Minute Slim Jewel Case CD-R , 10/Pack - Staples",Mick Crebagga,49123,-26.8,8.33,1.99,Manitoba,Computer Peripherals
1243,1.0,5251,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,Evan Bailliet,49220,39.36,33.62,3.5,Manitoba,Appliances
1182,0.565213495089273,5252,US Robotics 56K V.92 Internal PCI Faxmodem,Natalie Webber,49409,68.23,49.99,19.99,Manitoba,Computer Peripherals
745,0.565213495089273,5253,Canon S750 Color Inkjet Printer,Victor Price,49479,1807.16,120.97,26.3,Manitoba,Office Machines
671,0.565213495089273,5254,Xerox 1940,Troy Blackwell,49600,574.44,54.96,10.75,Manitoba,Paper
130,0.565213495089273,5255,Accessory21,Tanja Norvell,49987,51.75,20.99,0.99,Manitoba,Telephones and Communication
243,0.565213495089273,5256,TimeportP7382,Ross Baird,50242,-426.07,205.99,8.99,Manitoba,Telephones and Communication
254,0.565213495089273,5257,Polycom ViewStation™ Adapter H323 Videoconferencing Unit,Gary Hwang,50275,-1565.91,1938.02,13.99,Manitoba,Office Machines
885,0.565213495089273,5258,Xerox 226,Gary Hwang,50275,-56.39,6.48,5.84,Manitoba,Paper
